ID_T,ID_D_N,ID_Fecha,Fecha,Dia Semana,Laboral Festivo,Dia Noche,Mes,Fase,Anillos diarios,Anillos acumulados,Longitud Tunel Acumulada,Metros tunel por dia,PK Tuneladora,Geologia,Notas,Produccion Diaria,Tipo,Tipo_Nivel_1,Scatter Excavacion,Scatter Montaje,Parada_Tipo_Desglose,Minutos,Impotancia Parada
1367,471,236,17/02/2014,Lunes,Laboral,D,Febrero,Main Drive,2,314,446.693,1.904,35519.315,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,270,Larga
1368,472,236,17/02/2014,Lunes,Laboral,N,Febrero,Main Drive,2,314,446.693,1.904,35519.315,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Tornillo Sinfín,45,Leve
1369,472,236,17/02/2014,Lunes,Laboral,N,Febrero,Main Drive,2,314,446.693,1.904,35519.315,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,60,Leve
1370,472,236,17/02/2014,Lunes,Laboral,N,Febrero,Main Drive,2,314,446.693,1.904,35519.315,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Erector,125,Moderada
1371,472,236,17/02/2014,Lunes,Laboral,N,Febrero,Main Drive,2,314,446.693,1.904,35519.315,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,490,Muy Larga
1372,473,237,18/02/2014,Martes,Laboral,D,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,50,Leve
1373,473,237,18/02/2014,Martes,Laboral,D,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,60,Leve
1374,473,237,18/02/2014,Martes,Laboral,D,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,115,Moderada
1375,473,237,18/02/2014,Martes,Laboral,D,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Tornillo Sinfín,195,Larga
1376,473,237,18/02/2014,Martes,Laboral,D,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,300,Larga
1377,474,237,18/02/2014,Martes,Laboral,N,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,20,Leve
1378,474,237,18/02/2014,Martes,Laboral,N,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,60,Leve
1379,474,237,18/02/2014,Martes,Laboral,N,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Tornillo Sinfín,180,Moderada
1380,474,237,18/02/2014,Martes,Laboral,N,Febrero,Main Drive,2,316,449.081,2.388,35521.703,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,460,Muy Larga
1381,475,238,19/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Fabricante TBM,40,Leve
1382,475,238,19/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,65,Moderada
1383,475,238,19/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,75,Moderada
1384,475,238,19/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,100,Moderada
1385,475,238,19/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,440,Muy Larga
1386,476,238,19/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Erector,40,Leve
1387,476,238,19/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,50,Leve
1388,476,238,19/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,55,Leve
1389,476,238,19/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema de Grasas,55,Leve
1390,476,238,19/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,125,Moderada
1391,476,238,19/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,3,319,451.585,2.504,35524.207,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,395,Muy Larga
1392,477,239,20/02/2014,Jueves,Laboral,D,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,60,Leve
1393,477,239,20/02/2014,Jueves,Laboral,D,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,65,Moderada
1394,477,239,20/02/2014,Jueves,Laboral,D,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,80,Moderada
1395,477,239,20/02/2014,Jueves,Laboral,D,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,515,Muy Larga
1396,478,239,20/02/2014,Jueves,Laboral,N,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Acondicionamiento,50,Leve
1397,478,239,20/02/2014,Jueves,Laboral,N,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,60,Leve
1398,478,239,20/02/2014,Jueves,Laboral,N,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,120,Moderada
1399,478,239,20/02/2014,Jueves,Laboral,N,Febrero,Main Drive,4,323,455.176,3.591,35527.798,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,490,Muy Larga
1400,479,240,21/02/2014,Viernes,Laboral,D,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Electrico,35,Leve
1401,479,240,21/02/2014,Viernes,Laboral,D,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,70,Moderada
1402,479,240,21/02/2014,Viernes,Laboral,D,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,75,Moderada
1403,479,240,21/02/2014,Viernes,Laboral,D,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,540,Muy Larga
1404,480,240,21/02/2014,Viernes,Laboral,N,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema de Guiado,60,Leve
1405,480,240,21/02/2014,Viernes,Laboral,N,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,95,Moderada
1406,480,240,21/02/2014,Viernes,Laboral,N,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,270,Larga
1407,480,240,21/02/2014,Viernes,Laboral,N,Febrero,Main Drive,4,327,458.293,3.117,35530.915,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,295,Larga
1408,481,241,22/02/2014,Sabado,FindeSemana,D,Febrero,Main Drive,3,330,461.471,3.178,35534.093,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,10,Leve
1409,481,241,22/02/2014,Sabado,FindeSemana,D,Febrero,Main Drive,3,330,461.471,3.178,35534.093,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,35,Leve
1410,481,241,22/02/2014,Sabado,FindeSemana,D,Febrero,Main Drive,3,330,461.471,3.178,35534.093,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema PLC,150,Moderada
1411,481,241,22/02/2014,Sabado,FindeSemana,D,Febrero,Main Drive,3,330,461.471,3.178,35534.093,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,525,Muy Larga
1412,482,241,22/02/2014,Sabado,FindeSemana,N,Febrero,Main Drive,3,330,461.471,3.178,35534.093,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,120,Moderada
1413,482,241,22/02/2014,Sabado,FindeSemana,N,Febrero,Main Drive,3,330,461.471,3.178,35534.093,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,150,Moderada
1414,482,241,22/02/2014,Sabado,FindeSemana,N,Febrero,Main Drive,3,330,461.471,3.178,35534.093,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,450,Muy Larga
1415,483,242,23/02/2014,Domingo,FindeSemana,D,Febrero,Main Drive,4,334,464.959,3.488,35537.581,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,90,Moderada
1416,483,242,23/02/2014,Domingo,FindeSemana,D,Febrero,Main Drive,4,334,464.959,3.488,35537.581,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,630,Muy Larga
1417,484,242,23/02/2014,Domingo,FindeSemana,N,Febrero,Main Drive,4,334,464.959,3.488,35537.581,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,95,Moderada
1418,484,242,23/02/2014,Domingo,FindeSemana,N,Febrero,Main Drive,4,334,464.959,3.488,35537.581,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,135,Moderada
1419,484,242,23/02/2014,Domingo,FindeSemana,N,Febrero,Main Drive,4,334,464.959,3.488,35537.581,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,490,Muy Larga
1420,485,243,24/02/2014,Lunes,Laboral,D,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema PLC,5,Leve
1421,485,243,24/02/2014,Lunes,Laboral,D,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema de Guiado,65,Moderada
1422,485,243,24/02/2014,Lunes,Laboral,D,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,80,Moderada
1423,485,243,24/02/2014,Lunes,Laboral,D,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,170,Moderada
1424,485,243,24/02/2014,Lunes,Laboral,D,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,400,Muy Larga
1425,486,243,24/02/2014,Lunes,Laboral,N,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,30,Leve
1426,486,243,24/02/2014,Lunes,Laboral,N,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,130,Moderada
1427,486,243,24/02/2014,Lunes,Laboral,N,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,215,Larga
1428,486,243,24/02/2014,Lunes,Laboral,N,Febrero,Main Drive,4,338,468.732,3.773,35541.354,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,345,Larga
1429,487,244,25/02/2014,Martes,Laboral,D,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema PLC,45,Leve
1430,487,244,25/02/2014,Martes,Laboral,D,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Hidraulico,50,Leve
1431,487,244,25/02/2014,Martes,Laboral,D,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,65,Moderada
1432,487,244,25/02/2014,Martes,Laboral,D,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,90,Moderada
1433,487,244,25/02/2014,Martes,Laboral,D,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Tornillo Sinfín,90,Moderada
1434,487,244,25/02/2014,Martes,Laboral,D,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,125,Moderada
1435,487,244,25/02/2014,Martes,Laboral,D,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,255,Larga
1436,488,244,25/02/2014,Martes,Laboral,N,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,215,Larga
1437,488,244,25/02/2014,Martes,Laboral,N,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,215,Larga
1438,488,244,25/02/2014,Martes,Laboral,N,Febrero,Main Drive,4,342,472.794,4.062,35545.416,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,290,Larga
1439,489,245,26/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,95,Moderada
1440,489,245,26/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,170,Moderada
1441,489,245,26/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,175,Moderada
1442,489,245,26/02/2014,Miercoles,Laboral,D,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,280,Larga
1443,490,245,26/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,115,Moderada
1444,490,245,26/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Parada ,Parada Planificada,,,Limpieza General,130,Moderada
1445,490,245,26/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,150,Moderada
1446,490,245,26/02/2014,Miercoles,Laboral,N,Febrero,Main Drive,4,346,475.741,2.947,35548.363,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,325,Larga
1447,491,246,27/02/2014,Jueves,Laboral,D,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,60,Leve
1448,491,246,27/02/2014,Jueves,Laboral,D,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,150,Moderada
1449,491,246,27/02/2014,Jueves,Laboral,D,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,185,Larga
1450,491,246,27/02/2014,Jueves,Laboral,D,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,325,Larga
1451,492,246,27/02/2014,Jueves,Laboral,N,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,65,Moderada
1452,492,246,27/02/2014,Jueves,Laboral,N,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,125,Moderada
1453,492,246,27/02/2014,Jueves,Laboral,N,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,145,Moderada
1454,492,246,27/02/2014,Jueves,Laboral,N,Febrero,Main Drive,3,349,478.502,2.761,35551.124,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,385,Muy Larga
1455,493,247,28/02/2014,Viernes,Laboral,D,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,10,Leve
1456,493,247,28/02/2014,Viernes,Laboral,D,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,50,Leve
1457,493,247,28/02/2014,Viernes,Laboral,D,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,135,Moderada
1458,493,247,28/02/2014,Viernes,Laboral,D,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,525,Muy Larga
1459,494,247,28/02/2014,Viernes,Laboral,N,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,40,Leve
1460,494,247,28/02/2014,Viernes,Laboral,N,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,80,Moderada
1461,494,247,28/02/2014,Viernes,Laboral,N,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,100,Moderada
1462,494,247,28/02/2014,Viernes,Laboral,N,Febrero,Main Drive,5,354,483.217,4.715,35555.839,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,500,Muy Larga
1463,495,248,1/3/2014,Sabado,FindeSemana,D,Marzo,Main Drive,4,358,486.421,3.294,35559.133,S (IV)/S(V) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,120,Moderada
1464,495,248,1/3/2014,Sabado,FindeSemana,D,Marzo,Main Drive,4,358,486.421,3.294,35559.133,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Topografia,180,Moderada
1465,495,248,1/3/2014,Sabado,FindeSemana,D,Marzo,Main Drive,4,358,486.421,3.294,35559.133,S (IV)/S(V) ,,SI,Producción,Excavación,Excavación,,Excavación,420,Muy Larga
1466,496,248,1/3/2014,Sabado,FindeSemana,N,Marzo,Main Drive,4,358,486.421,3.294,35559.133,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Cambio de turno,25,Leve
1467,496,248,1/3/2014,Sabado,FindeSemana,N,Marzo,Main Drive,4,358,486.421,3.294,35559.133,S (IV)/S(V) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,170,Moderada
1468,496,248,1/3/2014,Sabado,FindeSemana,N,Marzo,Main Drive,4,358,486.421,3.294,35559.133,S (IV)/S(V) ,,SI,Producción,Excavación,Excavación,,Excavación,210,Larga
1469,496,248,1/3/2014,Sabado,FindeSemana,N,Marzo,Main Drive,4,358,486.421,3.294,35559.133,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Topografia,315,Larga
1470,497,249,2/3/2014,Domingo,FindeSemana,D,Marzo,Main Drive,0,358,486.421,0,35559.133,S (IV)/S(V) ,,NO,Parada ,Parada Planificada,,,Cambio de turno,720,Turno Completo
1471,498,249,2/3/2014,Domingo,FindeSemana,N,Marzo,Main Drive,0,358,486.421,0,35559.133,S (IV)/S(V) ,,NO,Parada ,Parada Planificada,,,Cambio de turno,720,Turno Completo
1472,499,250,3/3/2014,Lunes,Laboral,D,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Parada ,Parada No Planificada - Logistica,,,Grua Portico,10,Leve
1473,499,250,3/3/2014,Lunes,Laboral,D,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Topografia,110,Moderada
1474,499,250,3/3/2014,Lunes,Laboral,D,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,125,Moderada
1475,499,250,3/3/2014,Lunes,Laboral,D,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,125,Moderada
1476,499,250,3/3/2014,Lunes,Laboral,D,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Producción,Excavación,Excavación,,Excavación,350,Larga
1477,500,250,3/3/2014,Lunes,Laboral,N,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Topografia,70,Moderada
1478,500,250,3/3/2014,Lunes,Laboral,N,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,175,Moderada
1479,500,250,3/3/2014,Lunes,Laboral,N,Marzo,Main Drive,6,364,491.778,5.357,35564.49,S (IV)/S(V) ,,SI,Producción,Excavación,Excavación,,Excavación,475,Muy Larga
1480,501,251,4/3/2014,Martes,Laboral,D,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,25,Leve
1481,501,251,4/3/2014,Martes,Laboral,D,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Topografia,60,Leve
1482,501,251,4/3/2014,Martes,Laboral,D,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,140,Moderada
1483,501,251,4/3/2014,Martes,Laboral,D,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Producción,Excavación,Excavación,,Excavación,495,Muy Larga
1484,502,251,4/3/2014,Martes,Laboral,N,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,10,Leve
1485,502,251,4/3/2014,Martes,Laboral,N,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Topografia,85,Moderada
1486,502,251,4/3/2014,Martes,Laboral,N,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,165,Moderada
1487,502,251,4/3/2014,Martes,Laboral,N,Marzo,Main Drive,5,369,497.269,5.491,35569.981,S (IV)/S(V) ,,SI,Producción,Excavación,Excavación,,Excavación,460,Muy Larga
1488,503,252,5/3/2014,Miercoles,Laboral,D,Marzo,Main Drive,5,374,501.25,3.981,35573.962,S (IV)/S(V) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,30,Leve
